"Order_ID","Order_Date","Order_Quantity","Sales","Profit","Unit_Price","Customer_Segment","Product_Category","Region"
43109,2017-12-21,19,281.84,-21.85,15.01,"Corporate","Office Supplies","Region 6"
43109,2017-12-21,25,509.52,-145.78,20.97,"Corporate","Technology","Region 6"
43109,2017-12-21,10,97.02,-3.96,10.01,"Corporate","Technology","Region 6"
43203,2017-02-13,32,225.16,-33.69,6.68,"Home Office","Office Supplies","Region 6"
43236,2015-07-03,20,205.33,10.68,9.77,"Corporate","Furniture","Region 6"
43329,2015-03-07,42,2475.83,752.37,59.98,"Corporate","Office Supplies","Region 6"
43364,2017-04-07,21,524.2,158.98,23.99,"Corporate","Office Supplies","Region 6"
43392,2015-12-31,39,6553.45,2969.81,162.93,"Small Business","Office Supplies","Region 6"
43781,2015-02-02,45,497.14,240.41,10.94,"Small Business","Office Supplies","Region 6"
43781,2015-02-02,21,917.39,393.41,40.98,"Small Business","Office Supplies","Region 6"
44071,2017-04-15,19,110.67,-43.75,5.99,"Corporate","Office Supplies","Region 6"
44071,2017-04-15,20,1163.123,83.84,65.99,"Corporate","Technology","Region 6"
44519,2015-05-19,48,224.58,-144.76,4.57,"Corporate","Office Supplies","Region 6"
44519,2015-05-19,34,365.77,155.69,10.67,"Corporate","Office Supplies","Region 6"
44519,2015-05-19,34,16073.03,5386.32,442.14,"Corporate","Technology","Region 6"
44772,2014-03-31,1,54.077,-232.99,55.99,"Corporate","Technology","Region 6"
45217,2015-09-01,40,6789.9275,1864.66,200.99,"Consumer","Technology","Region 6"
45440,2017-08-09,5,748.29,-183.6,135.99,"Corporate","Furniture","Region 6"
45766,2015-05-07,37,2522.21,1026.07,63.94,"Home Office","Furniture","Region 6"
45766,2015-05-07,28,4181.82,1765.48,140.99,"Home Office","Technology","Region 6"
45861,2016-08-24,39,680.8585,319.1,20.99,"Small Business","Technology","Region 6"
45957,2015-09-21,20,759.84,162.83,39.24,"Home Office","Technology","Region 6"
45957,2015-09-21,19,147.39,-30.92,7.64,"Home Office","Office Supplies","Region 6"
46912,2017-06-30,5,294,181.53,54.74,"Home Office","Furniture","Region 6"
47460,2015-10-10,12,31.6,-3.64,2.84,"Corporate","Office Supplies","Region 6"
47462,2016-06-08,43,154.18,-166.92,3.58,"Corporate","Office Supplies","Region 6"
47462,2016-06-08,18,110.31,-1.22,5.85,"Corporate","Office Supplies","Region 6"
47462,2016-06-08,41,137.51,21.62,3.29,"Corporate","Office Supplies","Region 6"
47620,2017-06-26,27,302.2,20.27,10.98,"Corporate","Office Supplies","Region 6"
47749,2015-03-16,46,399.58,-188.53,8.45,"Small Business","Office Supplies","Region 6"
47873,2015-11-13,8,52.39,-17.38,5.89,"Corporate","Furniture","Region 6"
47943,2014-11-14,12,61.09,24.06,4.91,"Home Office","Office Supplies","Region 6"
47943,2014-11-14,48,777.76,63.46,15.94,"Home Office","Office Supplies","Region 6"
48839,2015-07-10,1,97.13,-37.06,98.31,"Corporate","Office Supplies","Region 6"
49154,2014-03-06,26,1523.5,-807.89,60.98,"Home Office","Office Supplies","Region 6"
49921,2016-02-17,5,756.15,-280.28,145.45,"Small Business","Technology","Region 6"
49921,2016-02-17,1,18.15,-7.26,12.28,"Small Business","Office Supplies","Region 6"
49952,2016-11-18,12,1323.67,630.28,107.53,"Corporate","Furniture","Region 6"
50117,2016-06-02,17,47.44,14.49,2.89,"Small Business","Office Supplies","Region 6"
50278,2015-05-25,2,51.21,-27.53,20.98,"Corporate","Office Supplies","Region 6"
50278,2015-05-25,20,2195.55,-355.94,100.8,"Corporate","Furniture","Region 6"
50374,2014-05-30,30,3482.41,1443.35,120.98,"Home Office","Office Supplies","Region 6"
50565,2017-08-30,43,683.46,-138.82,16.98,"Corporate","Office Supplies","Region 6"
50688,2016-12-15,50,600.22,27.86,12.98,"Home Office","Office Supplies","Region 6"
50754,2014-12-09,9,64.0305,-58.34,7.99,"Consumer","Technology","Region 6"
50914,2017-07-03,49,8551.544,2763.13,195.99,"Corporate","Technology","Region 6"
51169,2015-12-24,2,291.66,-192.92,136.98,"Home Office","Furniture","Region 6"
51938,2016-05-16,5,503.3275,-488.31,125.99,"Corporate","Technology","Region 6"
51970,2017-01-10,1,171.71,-343.47,115.99,"Small Business","Technology","Region 6"
52193,2015-03-05,1,17.89,10.51,2.88,"Corporate","Office Supplies","Region 6"
52193,2015-03-05,47,137.18,6.04,2.94,"Corporate","Office Supplies","Region 6"
52321,2016-11-04,48,617.26,-37.52,12.28,"Small Business","Office Supplies","Region 6"
52321,2016-11-04,45,13104.992,5626.42,349.45,"Small Business","Furniture","Region 6"
52807,2015-11-25,28,667.55,204.74,21.98,"Consumer","Office Supplies","Region 6"
52929,2016-04-07,43,701.46,-90.14,15.99,"Small Business","Technology","Region 6"
52929,2016-04-07,19,53.94,-6.53,2.78,"Small Business","Office Supplies","Region 6"
52929,2016-04-07,7,46.94,7.34,6.47,"Small Business","Office Supplies","Region 6"
52929,2016-04-07,20,77.99,19.68,3.93,"Small Business","Office Supplies","Region 6"
52964,2015-03-31,44,5735.79,828.27,136.98,"Corporate","Furniture","Region 6"
53156,2017-03-10,47,186.93,56.44,4.13,"Corporate","Office Supplies","Region 6"
53511,2014-02-20,41,241.1,-243.24,5.81,"Small Business","Office Supplies","Region 6"
53511,2014-02-20,49,491.93,-53.62,9.65,"Small Business","Furniture","Region 6"
53797,2014-10-01,10,623.71,-213.32,58.14,"Small Business","Furniture","Region 6"
53990,2017-11-01,44,4263.9315,1411.03,110.99,"Corporate","Technology","Region 6"
54083,2016-07-20,10,2700.41,258.01,279.81,"Home Office","Office Supplies","Region 6"
54274,2015-11-23,20,1583.06,328,78.65,"Corporate","Office Supplies","Region 6"
54276,2015-02-06,21,756.6,299.59,35.44,"Small Business","Office Supplies","Region 6"
54528,2016-01-04,17,207.19,-85.91,11.66,"Consumer","Office Supplies","Region 6"
54528,2016-01-04,8,88,-6.38,10.48,"Consumer","Office Supplies","Region 6"
54567,2014-08-02,31,196.74,-61.59,6.28,"Small Business","Furniture","Region 6"
54628,2015-06-05,21,471.24,115.54,22.98,"Home Office","Technology","Region 6"
55298,2014-08-02,1,368.66,-165.6,300.98,"Corporate","Furniture","Region 6"
55363,2015-12-28,14,2232.06,542.16,155.06,"Consumer","Office Supplies","Region 6"
55366,2017-10-10,7,387.17,-204.65,55.94,"Corporate","Technology","Region 6"
55715,2016-04-01,28,168.57,16.65,5.28,"Corporate","Office Supplies","Region 6"
55875,2014-11-25,50,413.86,39.29,7.59,"Small Business","Furniture","Region 6"
55875,2014-11-25,31,178.45,-104.96,5.98,"Small Business","Office Supplies","Region 6"
56453,2017-04-11,1,2728.65,-5572.39,2550.14,"Corporate","Technology","Region 6"
57127,2015-02-16,13,735.54,171.82,55.48,"Consumer","Office Supplies","Region 6"
57344,2015-09-24,47,1060.0605,-71.03,28.99,"Corporate","Technology","Region 6"
57509,2014-02-21,39,199.39,101.13,4.91,"Home Office","Office Supplies","Region 6"
57509,2014-02-21,11,2770.35,-202.58,259.71,"Home Office","Furniture","Region 6"
57600,2017-11-11,32,1882.12,584.15,59.78,"Small Business","Office Supplies","Region 6"
57600,2017-11-11,44,186.94,85.81,4.13,"Small Business","Office Supplies","Region 10"
57600,2017-11-11,12,407.2,-8.42,30.98,"Small Business","Office Supplies","Region 10"
58055,2016-10-26,26,208.6,-56.45,7.38,"Consumer","Furniture","Region 10"
58144,2014-12-16,29,778.38,257.32,26.38,"Small Business","Office Supplies","Region 10"
58150,2015-05-07,24,60.36,-119.62,2.16,"Corporate","Office Supplies","Region 10"
58340,2016-01-08,36,1936.3,278.12,50.98,"Corporate","Office Supplies","Region 10"
58626,2016-12-29,23,6641.14,673.77,300.98,"Small Business","Furniture","Region 10"
58626,2016-12-29,21,10469.03,2608.72,500.98,"Small Business","Furniture","Region 10"
58626,2016-12-29,18,835.55,171.59,45.19,"Small Business","Technology","Region 10"
58688,2014-03-29,18,215.93,-41.87,11.97,"Small Business","Office Supplies","Region 10"
59045,2016-02-13,30,140.24,32.87,4.55,"Small Business","Office Supplies","Region 10"
59047,2016-01-28,10,266.94,19.2,28.48,"Corporate","Technology","Region 10"
59047,2016-01-28,26,113.85,-93.93,4.14,"Corporate","Furniture","Region 10"
59202,2017-09-08,7,83.81,21.92,12.53,"Consumer","Office Supplies","Region 10"
59202,2017-09-08,36,218.81,7.45,5.85,"Consumer","Office Supplies","Region 10"
59234,2017-07-29,32,5686.25,2109.21,177.98,"Corporate","Office Supplies","Region 10"
59234,2017-07-29,16,797.24,11.46,50.98,"Corporate","Furniture","Region 10"
59395,2017-04-22,20,963.3,367.12,48.04,"Small Business","Office Supplies","Region 10"
59585,2017-09-22,45,712.04,-110.93,15.99,"Consumer","Technology","Region 10"
59651,2015-05-20,36,283.21,-196.06,8.04,"Corporate","Office Supplies","Region 10"
59651,2015-05-20,18,45.8,-52.92,2.23,"Corporate","Furniture","Region 10"
645,2014-12-02,42,557.85,89.45,12.95,"Consumer","Office Supplies","Region 10"
769,2015-06-01,37,4261.94,4.15,115.99,"Consumer","Technology","Region 10"
773,2015-09-25,38,2071.3395,324.93,65.99,"Home Office","Technology","Region 10"
2339,2015-12-14,12,1634.98,-120.45,140.85,"Small Business","Office Supplies","Region 10"
3521,2017-10-25,50,204.11,28.71,4.28,"Home Office","Office Supplies","Region 10"
4007,2015-06-17,18,1038.4,112.36,56.96,"Corporate","Office Supplies","Region 10"
4007,2015-06-17,1,305.82,-232.24,279.48,"Corporate","Office Supplies","Region 10"
4416,2017-06-29,46,7441.29,2665.4,165.98,"Corporate","Office Supplies","Region 10"
4454,2014-02-01,17,55.45,21.42,3.08,"Corporate","Office Supplies","Region 10"
5153,2016-08-24,37,4896.93,1467.82,128.24,"Home Office","Furniture","Region 10"
5446,2014-06-20,42,433.68,44.1,10.98,"Corporate","Office Supplies","Region 10"
8994,2014-04-07,36,1423.35,-580.32,40.48,"Corporate","Technology","Region 10"
9027,2016-09-01,30,932.892,458.98,35.99,"Consumer","Technology","Region 10"
9216,2016-04-13,36,5977.63,-86.68,180.98,"Consumer","Office Supplies","Region 10"
9537,2016-02-13,6,906.02,-382.38,150.98,"Small Business","Furniture","Region 10"
9537,2016-02-13,43,170.88,-149.09,3.81,"Small Business","Office Supplies","Region 10"
9574,2016-07-29,40,434.62,-68.98,11.5,"Corporate","Office Supplies","Region 10"
10435,2015-08-10,38,871.25,-14.31,22.99,"Corporate","Office Supplies","Region 10"
10435,2015-08-10,46,537.87,-162.24,11.66,"Corporate","Office Supplies","Region 10"
10852,2015-10-26,17,285.84,-27.26,15.28,"Home Office","Office Supplies","Region 10"
10852,2015-10-26,40,12450.48,3030.16,300.98,"Home Office","Furniture","Region 10"
11269,2017-05-26,39,2083.0525,354.96,65.99,"Home Office","Technology","Region 10"
11269,2017-05-26,49,233.28,112.35,4.91,"Home Office","Office Supplies","Region 10"
11269,2017-05-26,1,47.01,-19.32,27.75,"Home Office","Office Supplies","Region 10"
11968,2016-03-15,31,109.49,26.09,3.38,"Corporate","Office Supplies","Region 10"
12293,2016-06-17,31,283.17,119.64,8.74,"Home Office","Office Supplies","Region 10"
12773,2016-01-11,6,17,-4.61,2.78,"Corporate","Office Supplies","Region 10"
12773,2016-01-11,15,67.41,-49.6,4.14,"Corporate","Furniture","Region 10"
12773,2016-01-11,19,130.67,-77.18,6.48,"Corporate","Office Supplies","Region 10"
12773,2016-01-11,21,77.62,-50.88,3.28,"Corporate","Office Supplies","Region 10"
12934,2014-03-05,45,440.39,186.64,9.78,"Corporate","Office Supplies","Region 10"
12934,2014-03-05,27,96.99,-66.35,3.28,"Corporate","Office Supplies","Region 10"
13927,2014-08-26,26,188.05,-21.41,6.48,"Corporate","Office Supplies","Region 10"
15044,2017-03-06,42,1681.6,167.37,39.99,"Corporate","Technology","Region 10"
15139,2014-11-19,17,5203.9,636.2,300.98,"Corporate","Furniture","Region 10"
15139,2014-11-19,33,744.12,-1163.21,20.98,"Corporate","Office Supplies","Region 10"
15463,2015-07-24,48,293.3,-193.48,5.98,"Corporate","Office Supplies","Region 10"
15618,2015-08-04,9,50.93,-34.98,5.28,"Consumer","Office Supplies","Region 10"
15618,2015-08-04,44,792.8,26.27,18.97,"Consumer","Office Supplies","Region 10"
15618,2015-08-04,14,782.4505,-11.4,65.99,"Consumer","Technology","Region 10"
16320,2016-10-19,17,1856.9695,176.87,125.99,"Small Business","Technology","Region 10"
16419,2014-08-04,43,241.19,-103.65,5.78,"Consumer","Office Supplies","Region 10"
17090,2015-04-28,30,4177.52,-443.78,140.98,"Corporate","Furniture","Region 10"
17090,2015-04-28,26,3351.08,-1086.43,122.99,"Corporate","Furniture","Region 10"
17315,2014-04-22,29,159.11,64.01,5.43,"Consumer","Office Supplies","Region 10"
17376,2016-12-03,44,1127.81,425.08,28.48,"Corporate","Technology","Region 10"
18210,2015-08-06,27,9293.82,2437.17,363.25,"Small Business","Office Supplies","Region 10"
18210,2015-08-06,27,80.79,12.58,2.88,"Small Business","Office Supplies","Region 10"
18273,2016-09-14,18,925.03,-3.68,49.99,"Corporate","Technology","Region 10"
18788,2014-10-02,27,566.12,-19.33,19.99,"Corporate","Furniture","Region 10"
19042,2014-03-01,8,327.61,54.9,40.98,"Corporate","Office Supplies","Region 10"
19073,2014-06-24,16,178.4,20.08,10.64,"Corporate","Furniture","Region 10"
19073,2014-06-24,40,115.01,5.81,2.78,"Corporate","Office Supplies","Region 10"
19365,2016-01-16,29,181.83,-43.36,5.98,"Small Business","Office Supplies","Region 10"
19617,2017-01-19,38,952.47,270.69,23.99,"Corporate","Technology","Region 10"
19617,2017-01-19,3,171.9635,-296.37,65.99,"Corporate","Technology","Region 10"
20033,2015-05-21,5,2543.95,-1011.32,499.99,"Corporate","Technology","Region 10"
21223,2017-03-15,3,317.95,-144.43,100.98,"Consumer","Furniture","Region 10"
21223,2017-03-15,8,435.29,122.41,51.65,"Consumer","Furniture","Region 10"
21378,2016-08-06,34,937.04,391.6,28.53,"Corporate","Office Supplies","Region 10"
21378,2016-08-06,17,1616.64,26.94,99.99,"Corporate","Technology","Region 10"
21542,2016-05-20,18,404.3,-27.34,21.38,"Corporate","Office Supplies","Region 10"
21542,2016-05-20,43,11674.968,715.18,348.21,"Corporate","Furniture","Region 10"
22656,2015-12-22,10,309.3,-77.89,30.98,"Corporate","Technology","Region 10"
22695,2014-07-03,44,444.52,161.13,10.06,"Consumer","Office Supplies","Region 10"
23076,2014-05-27,50,742.21,122.21,14.2,"Corporate","Furniture","Region 10"
24067,2017-08-22,19,120.56,-79.35,5.98,"Corporate","Office Supplies","Region 10"
24067,2017-08-22,46,2640.6865,751.38,65.99,"Corporate","Technology","Region 10"
24388,2016-01-26,15,8662.34,-704.66,549.99,"Corporate","Technology","Region 10"
24965,2016-03-28,6,2528.49,580.15,420.98,"Corporate","Office Supplies","Region 10"
24965,2016-03-28,42,1146.11,330.63,29.18,"Corporate","Furniture","Region 10"
25154,2015-08-20,16,102.5,13.84,6.68,"Home Office","Office Supplies","Region 10"
25315,2015-12-02,36,7783.36,3506.24,225.04,"Consumer","Office Supplies","Region 10"
25315,2015-12-02,21,61.76,4.34,2.84,"Consumer","Office Supplies","Region 10"
25315,2015-12-02,36,1280.34,-1048.25,31.76,"Consumer","Furniture","Region 10"
25376,2016-03-25,12,76.61,-31.83,6.28,"Corporate","Furniture","Region 10"
26240,2014-12-19,38,1483.44,439.77,39.48,"Consumer","Technology","Region 10"
26240,2014-12-19,39,145.68,12,3.7,"Consumer","Furniture","Region 10"
26791,2016-04-28,45,500.48,-48.2,11.29,"Home Office","Office Supplies","Region 10"
28836,2015-10-24,50,8221.2935,2342.21,195.99,"Corporate","Technology","Region 10"
28836,2015-10-24,7,1158.26,170.08,172.99,"Corporate","Office Supplies","Region 10"
28995,2015-05-12,9,298.52,73.19,30.98,"Corporate","Office Supplies","Region 10"
28995,2015-05-12,34,667.35,80.92,19.98,"Corporate","Office Supplies","Region 10"
29121,2015-04-11,31,3206.965,575.33,125.99,"Corporate","Technology","Region 10"
29319,2014-01-24,30,6654.39,1151.69,238.4,"Small Business","Furniture","Region 10"
29319,2014-01-24,21,4429.69,983.55,199.99,"Small Business","Technology","Region 10"
29382,2015-11-17,42,239.35,78.96,5.68,"Small Business","Office Supplies","Region 10"
29382,2015-11-17,34,684.66,35.09,19.98,"Small Business","Furniture","Region 10"
29445,2015-09-29,28,2531.35,415.55,90.97,"Consumer","Technology","Region 10"
29762,2015-08-03,15,22.45,0.78,1.48,"Home Office","Office Supplies","Region 10"
30243,2015-05-05,44,2435.32,650.56,60.22,"Corporate","Office Supplies","Region 10"
30243,2015-05-05,21,4242.76,340.88,199.99,"Corporate","Technology","Region 10"
30499,2017-10-30,16,92.06,5.66,5.98,"Consumer","Office Supplies","Region 10"
30499,2017-10-30,33,199.62,42.34,5.84,"Consumer","Office Supplies","Region 10"
32199,2014-07-15,40,196.5,-99.76,4.91,"Corporate","Office Supplies","Region 10"
32199,2014-07-15,1,3672.89,-3061.82,3499.99,"Corporate","Technology","Region 10"
32199,2014-07-15,8,46.97,-0.01,5.84,"Corporate","Office Supplies","Region 10"
32327,2017-08-07,45,20333.816,-1430.45,550.98,"Small Business","Furniture","Region 10"
32676,2014-02-01,37,1697.44,523.43,45.19,"Corporate","Technology","Region 10"
32835,2017-07-07,15,572.4325,-19.44,45.99,"Corporate","Technology","Region 10"
32869,2014-03-27,41,322.03,-82.83,8.12,"Corporate","Technology","Region 10"
32869,2014-03-27,49,2470.84,25.04,51.65,"Corporate","Furniture","Region 10"
32869,2014-03-27,2,15.26,-7.51,6.68,"Corporate","Office Supplies","Region 10"
32869,2014-03-27,39,5250.6625,930.99,175.99,"Corporate","Technology","Region 10"
33763,2015-09-23,23,10791.38,-234.79,499.99,"Corporate","Technology","Region 10"
34275,2014-07-01,27,123.46,26.66,4.84,"Small Business","Office Supplies","Region 10"
34438,2015-12-11,28,588.54,-30.72,20.15,"Consumer","Office Supplies","Region 10"
34880,2014-09-16,44,284.38,-62.43,6.48,"Home Office","Office Supplies","Region 10"
34978,2016-02-04,49,165.51,-269.91,3.52,"Consumer","Office Supplies","Region 10"
35141,2015-09-11,29,2046.81,469.28,67.28,"Small Business","Office Supplies","Region 10"
35300,2015-03-02,10,28.81,7.15,2.89,"Corporate","Office Supplies","Region 10"
35300,2015-03-02,35,1445.6,126.03,41.32,"Corporate","Furniture","Region 10"
35300,2015-03-02,13,119.03,29.62,8.95,"Corporate","Office Supplies","Region 10"
35558,2014-09-15,2,34.88,-22.12,13.79,"Consumer","Furniture","Region 10"
36293,2015-12-30,13,1272.83,250.47,100.98,"Small Business","Technology","Region 10"
36293,2015-12-30,25,165.36,-94.79,6.48,"Small Business","Office Supplies","Region 10"
36677,2014-12-23,38,23255.61,-734.33,599.99,"Corporate","Technology","Region 10"
37185,2017-10-31,8,23.19,-13.27,2.6,"Corporate","Office Supplies","Region 10"
37888,2014-12-22,31,639.19,274.9,20.98,"Corporate","Office Supplies","Region 10"
38310,2017-04-14,4,62.45,-141.76,3.48,"Corporate","Office Supplies","Region 10"
40327,2016-05-12,42,152.55,-20.27,3.69,"Corporate","Office Supplies","Region 10"
40327,2016-05-12,36,152.96,-123.87,4.28,"Corporate","Office Supplies","Region 10"
40480,2016-12-06,19,7608.88,3049.45,420.98,"Home Office","Office Supplies","Region 10"
40480,2016-12-06,50,1270.03,221.81,26.48,"Home Office","Furniture","Region 10"
40800,2015-12-04,18,101.34,26.11,5.68,"Corporate","Office Supplies","Region 10"
40835,2014-11-24,26,393.59,-8.08,15.01,"Small Business","Office Supplies","Region 10"
40835,2014-11-24,14,551.18,-326.97,40.48,"Small Business","Technology","Region 10"
40835,2014-11-24,1,18.73,-6.68,12.28,"Small Business","Office Supplies","Region 10"
